drug	Gcv2	His7	Trp3	Aro2	Lys1	Hom2	Aro3	Car1	Sam4	Sui2	Gcv3	Rnr4	Pdc1	Pyc2	Tps3	Tsl1	Pgm2	Ald4	Hxk1	Pda1	Idp1	Tal1	Hxt3	Pgk1	Pmi40	Hog1	Cwp1	Mdh2	Erg3	Erg10	Lsc1	Pdr5	Dur1	Uga1	Gpd2	Gpd1	Ahp1	Grx1	Uth1	Yhb1	Tsa1	Sod1	Trx2	Ssa2	Ssa1	Ssa4	Ypk1	Sti1	Bat2	Tdh1	Hsp12	Hsp104	Hsp78	Nth1	Sse1	Hsc82	Tps1	Nsr1	Hsp42	Aha1	Hsp26	Ydj1	Pre4	Htb2	Bmh1	BY4741
SOV-4 rep1 MIC	0.5037207	0.051203795	0.6358984	-0.20892905	-0.16959321	0.78423756	4.021709	-1.13543	-0.0007656119	0.019224549	1.0918237	-2.144695	-3.754103	0.084084794	0.9946224	2.1128433	2.2310152	1.1920264	0.61567473	1.309912	0.81696695	0.06678968	-1.8674816	-0.04593507	0.29504552	-0.7125159	-0.6567045	0.5237823	-5.9847126	-0.1771464	1.111263	-0.083390385	0.574339	2.071061	-0.111402586	0.6931498	0.2512859	2.128746	0.6373971	-1.5568051	0.543137	0.6696009	1.7478174	-0.65711933	1.1262689	1.6081918	0.2410271	0.07006475	0.10327564	1.881074	5.220532	2.1571655	1.6625545	1.5280743	0.09580504	-0.50601166	2.1606917	-2.3792467	2.2932224	0.44296968	2.1600943	-0.44454855	0.18936144	-1.5031439	0.57904404	-0.17822173
SOV-4 rep2 MIC/2	0.50436926	0.008836525	0.28396145	0.00980607	0.14708254	0.36179683	0.938376	-0.093171775	-0.016509417	0.24654157	0.93081504	-1.0293454	-0.27694136	0.26479435	0.42162058	0.93824685	0.8067827	1.0354732	0.4275612	0.6751537	0.5295367	0.078952774	-1.096583	-0.0510207	0.0015186671	-0.028792217	0.9469079	-0.35674468	-1.3574286	-0.105766	0.7454037	-0.10595839	0.025932517	0.9751917	0.061419647	0.8274995	-0.31665784	0.0059842626	0.1181913	-0.7671234	0.11247244	0.2848807	0.42220402	-0.7956857	0.32688656	0.2976941	0.103727214	-0.38520738	0.44037622	-0.5927692	2.6790712	1.1384454	1.0344648	0.4485431	-0.23163715	-0.48660335	0.75656825	-1.1970448	0.52400374	-0.06805909	0.1392717	-0.1837713	0.04043923	0.051221058	0.104542285	0.012716597
SOV-4 rep2 MIC	0.5274838	0.2521942	0.4478678	0.03475884	0.06668213	0.5313923	0.7585124	-0.46705154	-0.42097002	0.39268953	1.0601953	-1.5874753	-0.9020955	0.1754725	0.4138997	1.2386405	1.0927811	1.1251246	0.44786352	0.58230776	0.4705057	-0.09330231	-1.6447362	-0.3427279	-0.41109338	-0.03707876	-0.17865224	-0.41177672	-1.6138986	-0.46248427	0.9519838	-0.640858	0.20216987	1.210878	-0.07911609	0.4326395	-0.933488	0.37823823	0.26369187	-1.3463558	-0.006157546	0.21751921	0.4795675	-0.9399834	0.6822349	0.97620845	0.22168668	-0.47680885	0.29341033	0.114523165	3.9083617	0.93830407	1.162599	0.62637377	-0.031231709	-0.99160796	0.9384773	-2.2389512	1.1889807	0.06446468	0.31450137	-0.33675864	0.0010318707	0.055064432	0.18939145	0.11899539
SOV-4 rep3 MIC/2	0.48094535	0.24911764	0.4471724	0.24768578	-0.14461982	0.51165915	0.8710381	0.1779078	0.037023723	0.38028374	0.98242086	-1.6322925	-5.2000456	0.10078631	0.59967065	1.7083209	1.4334443	1.1836617	1.6088665	1.2147758	0.89900595	0.3249768	-0.32550007	-0.10104736	0.09611304	0.59505975	1.1007311	0.43364874	1.1029105	0.12606084	1.0114479	0.99959785	0.6168783	1.3703288	0.22947572	0.48216084	-3.2865477	1.0795256	0.37376592	-0.89873505	0.52479243	0.4576355	0.8993847	-0.22671105	0.41118965	0.67852277	0.39434704	-0.14249712	1.084424	1.2990477	4.455301	0.96114063	0.89597726	0.95828646	0.6382847	-0.12459897	1.4505048	-0.91348714	1.0971519	0.10608461	0.4136597	-0.29989582	0.45527554	-1.4905912	0.57975614	0.6006072
SOV-4 rep3 MIC	0.9547148	0.42543235	0.7910944	0.11630303	0.17683451	1.0201494	0.99617004	-0.478444	-0.0023474942	-0.10712084	0.9567407	-0.37788	-5.0085716	0.4493264	1.0010055	2.2446353	2.4540746	1.4661009	2.9262683	1.6594248	0.7273535	-0.020628363	-1.2659035	0.048962243	-0.6787713	-0.07512173	-0.97306025	1.0406601	-0.98827076	-0.032431062	1.2072608	0.06407928	0.12690105	2.088092	0.23518875	0.6665881	0.19473507	0.42999893	0.118107	-1.3273734	0.6730923	0.6864221	1.4495871	-0.38406992	1.098454	1.817644	0.15748696	0.22007066	0.10960831	3.4952602	5.398569	2.005228	1.7650537	1.3099521	1.8587135	-2.6887784	1.963007	-1.9866221	2.2027888	0.478407	2.7150543	-1.0142186	0.30476156	-1.7031205	0.6204733	-0.26585984
SOV-8 rep1 MIC/2	0.6682648	0.58785784	0.7966302	0.22435841	0.21399014	0.98766595	0.9922773	-0.13746905	-0.2211316	0.5787996	1.2475784	-0.32230186	-0.3420346	0.30874175	0.7794758	2.0941825	2.1834545	1.5314666	2.6108947	1.647777	1.276117	0.31870872	-0.36976343	-0.0936505	0.031910483	0.49674994	-0.9494382	0.43452656	-1.1488338	0.13079269	1.3162601	0.3223291	0.579075	1.8663992	0.2003808	0.53425384	0.20501344	0.769773	0.21515599	-0.97495764	0.36796284	0.4791081	1.4239898	-0.5657314	1.005056	1.315594	0.46393442	-0.045871153	0.3477091	2.1920168	5.204564	1.7742791	1.4958863	1.205807	0.33834958	-0.46569154	1.9031508	-1.9520527	1.9343216	0.32461128	1.3552675	-0.38195735	0.1817924	-0.289761	0.47528505	0.30288947
SOV-8 rep1 MIC	0.7219371	0.33998576	0.8002749	0.099512674	0.011851015	0.7784248	0.72624487	-0.80672985	-0.77733964	0.33506605	1.3299129	-0.64085555	-0.60948133	0.45335078	0.83985263	2.2392883	2.3770761	1.6012284	2.6557295	1.5763264	1.1275295	0.192465	-1.8992155	-0.015362941	-0.3623809	0.11389173	-1.2264013	0.60854757	-1.5159026	-0.084333666	1.3268096	-0.21206886	0.41331998	2.1343207	0.14558952	0.5601494	0.06531867	0.6358496	0.18952432	-1.018851	0.40934393	0.44361502	1.5596615	-0.59703624	1.0591116	1.7564814	0.38761494	0.009776176	0.20083158	3.47229	5.3831196	1.955538	1.7081352	1.2321563	0.066397354	-0.5642631	2.0295148	-2.156854	2.3040042	0.4978504	2.354097	-0.35560456	0.11906301	-0.80997854	0.3954179	-0.12793887
SOV-8 rep2 MIC/2	0.6455104	0.8284775	0.9949022	0.20325345	0.7432243	1.3784163	1.1151072	-0.13474956	-0.9474978	1.1126592	0.79309386	0.1354721	-0.25985023	0.3153989	0.3287471	1.004465	1.1143365	0.93929505	1.2153871	1.0066636	1.0071844	0.052211806	-0.42040795	0.01933791	0.13129698	0.20784919	-1.0669675	-0.5055012	-0.81083375	0.22116242	0.96609807	-0.3834331	0.41235626	0.96014154	0.2928548	0.06592112	-0.31511134	0.3532081	0.9032104	-0.53752595	0.19197668	0.24718566	0.41662863	-0.2604812	0.46615788	0.5232888	0.15972708	0.100991584	0.50933164	1.4478636	2.076462	1.1167252	0.96627593	0.52136046	0.57584864	-0.12050808	0.54269207	-0.6797331	1.1838002	0.12509559	1.2440996	0.46853194	-0.24270786	-0.6882728	0.23762122	0.4676564
SOV-8 rep2 MIC	0.69073015	0.56956893	0.8953888	0.02077822	0.27252245	0.9351019	0.6904271	-0.7782394	-0.42643487	0.28642198	0.91119784	-0.20141499	-5.282076	0.2960277	0.038071837	1.0946908	1.5883089	0.95154977	1.734374	1.0604316	0.76290387	-0.026669439	-0.54966986	-2.719929	0.23193878	0.13103865	-0.7157846	-0.5625659	-1.4773241	0.084465854	0.96972984	-0.86526555	0.1925398	1.1124102	0.55999935	-0.054917183	-0.2509676	0.6440405	0.38911927	-1.1173064	0.113221526	-0.108651266	-0.08490467	-3.809035	0.3976224	1.170659	1.3203676	-0.5677006	0.2762045	2.913494	3.1187367	1.7156295	1.2461784	1.5624403	-0.08327423	-0.28499365	0.68240625	-0.3884802	1.7096664	0.5499993	2.379055	0.33681667	-0.20574935	-1.8546885	-1.2701937	2.4077578
SOV-8 rep3 MIC/2	0.5773719	0.69143116	0.7316719	0.22670425	0.5549215	1.004764	1.0515382	0.0141574005	0.24527575	0.7138857	1.4803455	0.31148475	-0.07338268	0.6725578	0.44145387	1.2075375	1.3597401	1.3812088	1.2415926	1.2653368	0.6745455	0.27114484	-0.2565748	-0.013939418	0.36658075	0.26080486	-0.7194879	0.6056171	-0.19994605	0.3470221	1.200375	0.13879769	0.250252	1.1414118	0.94285583	-0.67203337	-0.22831872	0.58245146	0.51438516	-0.22436832	0.48358664	0.21401224	0.7798645	4.900279	7.107332	0.9488814	0.44204545	0.14185612	0.29399583	1.2274978	1.2286433	0.59598976	1.0464746	0.74757355	0.8879535	-0.0065782624	1.007918	-1.0447513	1.3451811	0.15128261	1.1276085	-0.055358887	0.23416619	0.13043027	0.33951962	0.6150052
SOV-8 rep3 MIC	0.8129761	0.44864064	0.6805246	0.66829586	0.23709425	0.87480223	1.2653248	-0.3186729	-0.5754305	0.68904984	1.0545232	-1.7662371	-1.1584269	0.31511334	0.7082044	0.7615475	1.6593952	0.9045181	-0.22657461	0.8912666	0.8411156	0.018608725	-2.1547487	0.047676105	-0.23866609	0.028378246	-1.491883	0.83112437	-1.3344411	0.018017264	1.6789224	-0.344593	1.5877433	1.5352287	0.24214399	0.15873648	-0.20033863	0.54617816	0.46974874	-0.69310224	0.36056328	0.2343599	1.1231982	4.369632	7.395996	1.7625852	0.27994123	0.14103332	-0.3078065	2.9362922	2.7162168	1.6185399	1.4911501	0.9165556	-0.056297954	-0.4945063	1.1639413	-1.3959185	1.8601669	0.5845777	2.417257	-0.122786276	0.17878473	-1.0292459	0.31751972	0.31535885
